FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,FLIGHT_STATUS,YEAR,MONTH,year,month,DEP_TIME_MINUTES,WHEELS_OFF_MINUTES,ARR_TIME_MINUTES,WHEELS_ON_MINUTES,WHEELS_OFF_elapse,WHEELS_ON_elapse,Year,Quarter,Month,DayofMonth
2020-01-24,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1492,CMH,"Columbus, OH",DFW,"Dallas/Fort Worth, TX",15:06:00,15:04:00,-2.0,11.0,15:15:00,16:32:00,8.0,1704,16:40:00,-24.0,0.0,0.0,178.0,156.0,137.0,926.0,0,2020,1,2020,1,904,915,1000,992,11,8,2020,1,1,24
2019-07-11,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5822,BNA,"Nashville, TN",ORD,"Chicago, IL",16:45:00,16:45:00,0.0,16.0,17:01:00,18:18:00,18.0,1839,18:36:00,-3.0,0.0,0.0,114.0,111.0,77.0,409.0,0,2019,7,2019,7,1005,1021,1116,1098,16,18,2019,3,7,11
2019-01-28,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5102,DVL,"Devils Lake, ND",DEN,"Denver, CO",14:38:00,15:36:00,58.0,42.0,16:18:00,16:45:00,11.0,1545,16:56:00,71.0,0.0,0.0,127.0,140.0,87.0,638.0,1,2019,1,2019,1,936,978,1016,1005,42,11,2019,1,1,28
2022-07-28,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,359,BNA,"Nashville, TN",LAX,"Los Angeles, CA",07:20:00,07:17:00,-3.0,10.0,07:27:00,09:08:00,9.0,940,09:17:00,-23.0,0.0,0.0,260.0,240.0,221.0,1797.0,0,2022,7,2022,7,437,447,557,548,10,9,2022,3,7,28
2021-07-25,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1440,ORF,"Norfolk, VA",ATL,"Atlanta, GA",08:00:00,07:58:00,-2.0,11.0,08:09:00,09:26:00,19.0,948,09:45:00,-3.0,0.0,0.0,108.0,107.0,77.0,516.0,0,2021,7,2021,7,478,489,585,566,11,19,2021,3,7,25
2023-05-28,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1739,PHL,"Philadelphia, PA",ORD,"Chicago, IL",14:10:00,14:00:00,-10.0,16.0,14:16:00,14:50:00,7.0,1534,14:57:00,-37.0,0.0,0.0,144.0,117.0,94.0,678.0,0,2023,5,2023,5,840,856,897,890,16,7,2023,2,5,28
2022-09-12,Envoy Air,Envoy Air: MQ,MQ,20398,4072,SPS,"Wichita Falls, TX",DFW,"Dallas/Fort Worth, TX",18:36:00,18:32:00,-4.0,14.0,18:46:00,19:10:00,8.0,1930,19:18:00,-12.0,0.0,0.0,54.0,46.0,24.0,113.0,0,2022,9,2022,9,1112,1126,1158,1150,14,8,2022,3,9,12
2023-02-08,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1665,LAS,"Las Vegas, NV",CLT,"Charlotte, NC",06:15:00,06:06:00,-9.0,16.0,06:22:00,12:56:00,5.0,1328,13:01:00,-27.0,0.0,0.0,253.0,235.0,214.0,1916.0,0,2023,2,2023,2,366,382,781,776,16,5,2023,1,2,8
2022-09-23,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4051,ABQ,"Albuquerque, NM",LAX,"Los Angeles, CA",19:00:00,19:29:00,29.0,19.0,19:48:00,20:29:00,17.0,2019,20:46:00,27.0,0.0,0.0,139.0,137.0,101.0,677.0,1,2022,9,2022,9,1169,1188,1246,1229,19,17,2022,3,9,23
2019-03-31,Envoy Air,Envoy Air: MQ,MQ,20398,3582,MSN,"Madison, WI",DFW,"Dallas/Fort Worth, TX",06:56:00,07:27:00,31.0,10.0,07:37:00,09:44:00,7.0,929,09:51:00,22.0,0.0,0.0,153.0,144.0,127.0,821.0,1,2019,3,2019,3,447,457,591,584,10,7,2019,1,3,31
2021-02-24,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4057,MSP,"Minneapolis, MN",ORD,"Chicago, IL",08:00:00,07:55:00,-5.0,30.0,08:25:00,09:21:00,12.0,945,09:33:00,-12.0,0.0,0.0,105.0,98.0,56.0,334.0,0,2021,2,2021,2,475,505,573,561,30,12,2021,1,2,24
2021-05-21,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5640,CHS,"Charleston, SC",DEN,"Denver, CO",16:00:00,16:01:00,1.0,14.0,16:15:00,17:44:00,10.0,1812,17:54:00,-18.0,0.0,0.0,252.0,233.0,209.0,1449.0,0,2021,5,2021,5,961,975,1074,1064,14,10,2021,2,5,21
2023-04-07,Envoy Air,Envoy Air: MQ,MQ,20398,3478,AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX",14:15:00,14:16:00,1.0,14.0,14:30:00,15:23:00,6.0,1534,15:29:00,-5.0,0.0,0.0,79.0,73.0,53.0,312.0,0,2023,4,2023,4,856,870,929,923,14,6,2023,2,4,7
2019-07-29,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1641,SAT,"San Antonio, TX",ATL,"Atlanta, GA",10:39:00,10:36:00,-3.0,13.0,10:49:00,13:47:00,7.0,1405,13:54:00,-11.0,0.0,0.0,146.0,138.0,118.0,874.0,0,2019,7,2019,7,636,649,834,827,13,7,2019,3,7,29
2021-01-31,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2178,MCO,"Orlando, FL",CLT,"Charlotte, NC",06:45:00,06:39:00,-6.0,12.0,06:51:00,08:00:00,8.0,835,08:08:00,-27.0,0.0,0.0,110.0,89.0,69.0,468.0,0,2021,1,2021,1,399,411,488,480,12,8,2021,1,1,31
2023-03-22,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2967,LAX,"Los Angeles, CA",DFW,"Dallas/Fort Worth, TX",18:30:00,19:25:00,55.0,16.0,19:41:00,00:04:00,11.0,2330,00:15:00,45.0,0.0,0.0,180.0,170.0,143.0,1235.0,1,2023,3,2023,3,1165,1181,15,4,16,11,2023,1,3,22
2021-06-16,Envoy Air,Envoy Air: MQ,MQ,20398,4310,JAX,"Jacksonville, FL",ORD,"Chicago, IL",09:00:00,08:53:00,-7.0,11.0,09:04:00,10:20:00,10.0,1045,10:30:00,-15.0,0.0,0.0,165.0,157.0,136.0,864.0,0,2021,6,2021,6,533,544,630,620,11,10,2021,2,6,16
2023-03-24,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,1072,BNA,"Nashville, TN",LAX,"Los Angeles, CA",06:35:00,08:04:00,89.0,16.0,08:20:00,10:56:00,11.0,904,11:07:00,123.0,0.0,0.0,269.0,303.0,276.0,1797.0,1,2023,3,2023,3,484,500,667,656,16,11,2023,1,3,24
2022-11-18,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5519,TUL,"Tulsa, OK",CLT,"Charlotte, NC",14:00:00,13:51:00,-9.0,15.0,14:06:00,16:39:00,24.0,1719,17:03:00,-16.0,0.0,0.0,139.0,132.0,93.0,842.0,0,2022,11,2022,11,831,846,1023,999,15,24,2022,4,11,18
2022-06-06,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,349,LGA,"New York, NY",ATL,"Atlanta, GA",20:10:00,20:16:00,6.0,29.0,20:45:00,22:33:00,9.0,2245,22:42:00,-3.0,0.0,0.0,155.0,146.0,108.0,762.0,0,2022,6,2022,6,1216,1245,1362,1353,29,9,2022,2,6,6
2020-10-20,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3598,SJC,"San Jose, CA",LAX,"Los Angeles, CA",17:16:00,17:06:00,-10.0,10.0,17:16:00,18:13:00,5.0,1845,18:18:00,-27.0,0.0,0.0,89.0,72.0,57.0,308.0,0,2020,10,2020,10,1026,1036,1098,1093,10,5,2020,4,10,20
2022-10-29,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2116,DEN,"Denver, CO",LAX,"Los Angeles, CA",05:15:00,05:15:00,0.0,10.0,05:25:00,06:32:00,4.0,650,06:36:00,-14.0,0.0,0.0,155.0,141.0,127.0,862.0,0,2022,10,2022,10,315,325,396,392,10,4,2022,4,10,29
2020-01-31,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2352,LAS,"Las Vegas, NV",LAX,"Los Angeles, CA",14:50:00,14:49:00,-1.0,7.0,14:56:00,15:39:00,6.0,1610,15:45:00,-25.0,0.0,0.0,80.0,56.0,43.0,236.0,0,2020,1,2020,1,889,896,945,939,7,6,2020,1,1,31
2023-02-07,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4989,LRD,"Laredo, TX",DFW,"Dallas/Fort Worth, TX",11:03:00,10:53:00,-10.0,7.0,11:00:00,12:05:00,15.0,1230,12:20:00,-10.0,0.0,0.0,87.0,87.0,65.0,396.0,0,2023,2,2023,2,653,660,740,725,7,15,2023,1,2,7
2020-09-17,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1520,PHL,"Philadelphia, PA",ORD,"Chicago, IL",06:20:00,06:12:00,-8.0,15.0,06:27:00,07:15:00,8.0,740,07:23:00,-17.0,0.0,0.0,140.0,131.0,108.0,678.0,0,2020,9,2020,9,372,387,443,435,15,8,2020,3,9,17
2021-11-03,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,956,ORD,"Chicago, IL",CLT,"Charlotte, NC",06:14:00,06:09:00,-5.0,11.0,06:20:00,08:44:00,26.0,915,09:10:00,-5.0,0.0,0.0,121.0,121.0,84.0,599.0,0,2021,11,2021,11,369,380,550,524,11,26,2021,4,11,3
2020-11-29,Envoy Air,Envoy Air: MQ,MQ,20398,4187,SGF,"Springfield, MO",DFW,"Dallas/Fort Worth, TX",09:38:00,09:32:00,-6.0,13.0,09:45:00,10:57:00,19.0,1114,11:16:00,2.0,0.0,0.0,96.0,104.0,72.0,364.0,0,2020,11,2020,11,572,585,676,657,13,19,2020,4,11,29
2022-10-04,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2779,ORD,"Chicago, IL",ATL,"Atlanta, GA",17:05:00,16:59:00,-6.0,18.0,17:17:00,19:36:00,6.0,2004,19:42:00,-22.0,0.0,0.0,119.0,103.0,79.0,606.0,0,2022,10,2022,10,1019,1037,1182,1176,18,6,2022,4,10,4
2019-05-07,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,5763,RAP,"Rapid City, SD",DFW,"Dallas/Fort Worth, TX",06:25:00,06:32:00,7.0,29.0,07:01:00,09:59:00,6.0,943,10:05:00,22.0,0.0,0.0,138.0,153.0,118.0,835.0,1,2019,5,2019,5,392,421,605,599,29,6,2019,2,5,7
2022-09-29,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5307,VPS,"Valparaiso, FL",CLT,"Charlotte, NC",14:40:00,14:33:00,-7.0,23.0,14:56:00,17:05:00,15.0,1725,17:20:00,-5.0,0.0,0.0,105.0,107.0,69.0,460.0,0,2022,9,2022,9,873,896,1040,1025,23,15,2022,3,9,29
2020-09-20,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5231,ABE,"Allentown/Bethlehem/Easton, PA",CLT,"Charlotte, NC",17:00:00,16:52:00,-8.0,11.0,17:03:00,18:13:00,5.0,1856,18:18:00,-38.0,0.0,0.0,116.0,86.0,70.0,481.0,0,2020,9,2020,9,1012,1023,1098,1093,11,5,2020,3,9,20
2022-05-06,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5264,MGM,"Montgomery, AL",ATL,"Atlanta, GA",19:25:00,19:21:00,-4.0,14.0,19:35:00,21:08:00,8.0,2125,21:16:00,-9.0,0.0,0.0,60.0,55.0,33.0,147.0,0,2022,5,2022,5,1161,1175,1276,1268,14,8,2022,2,5,6
2019-09-18,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,291,TPA,"Tampa, FL",DEN,"Denver, CO",07:20:00,07:14:00,-6.0,21.0,07:35:00,08:46:00,9.0,919,08:55:00,-24.0,0.0,0.0,239.0,221.0,191.0,1506.0,0,2019,9,2019,9,434,455,535,526,21,9,2019,3,9,18
2019-06-25,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2824,MSY,"New Orleans, LA",ATL,"Atlanta, GA",17:40:00,17:29:00,-11.0,15.0,17:44:00,19:47:00,13.0,2017,20:00:00,-17.0,0.0,0.0,97.0,91.0,63.0,425.0,0,2019,6,2019,6,1049,1064,1200,1187,15,13,2019,2,6,25
2019-11-07,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1947,MSP,"Minneapolis, MN",LAX,"Los Angeles, CA",12:50:00,12:44:00,-6.0,13.0,12:57:00,14:14:00,5.0,1454,14:19:00,-35.0,0.0,0.0,244.0,215.0,197.0,1535.0,0,2019,11,2019,11,764,777,859,854,13,5,2019,4,11,7
2021-08-03,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3280,RNO,"Reno, NV",LAX,"Los Angeles, CA",17:55:00,17:48:00,-7.0,18.0,18:06:00,19:08:00,12.0,1941,19:20:00,-21.0,0.0,0.0,106.0,92.0,62.0,391.0,0,2021,8,2021,8,1068,1086,1160,1148,18,12,2021,3,8,3
2022-07-16,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1410,STL,"St. Louis, MO",DFW,"Dallas/Fort Worth, TX",07:23:00,07:18:00,-5.0,18.0,07:36:00,08:49:00,12.0,917,09:01:00,-16.0,0.0,0.0,114.0,103.0,73.0,550.0,0,2022,7,2022,7,438,456,541,529,18,12,2022,3,7,16
2023-03-24,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2175,SLC,"Salt Lake City, UT",DEN,"Denver, CO",13:55:00,14:13:00,18.0,17.0,14:30:00,15:28:00,10.0,1522,15:38:00,16.0,0.0,0.0,87.0,85.0,58.0,391.0,1,2023,3,2023,3,853,870,938,928,17,10,2023,1,3,24
2019-08-16,JetBlue Airways,JetBlue Airways: B6,B6,20409,493,BOS,"Boston, MA",DEN,"Denver, CO",07:36:00,07:34:00,-2.0,25.0,07:59:00,10:12:00,11.0,1009,10:23:00,14.0,0.0,0.0,273.0,289.0,253.0,1754.0,1,2019,8,2019,8,454,479,623,612,25,11,2019,3,8,16
2019-03-24,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1521,SDF,"Louisville, KY",ATL,"Atlanta, GA",12:54:00,12:54:00,0.0,11.0,13:05:00,14:11:00,5.0,1420,14:16:00,-4.0,0.0,0.0,86.0,82.0,66.0,321.0,0,2019,3,2019,3,774,785,856,851,11,5,2019,1,3,24
2022-04-21,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5307,MDT,"Harrisburg, PA",CLT,"Charlotte, NC",11:08:00,11:04:00,-4.0,20.0,11:24:00,12:28:00,8.0,1242,12:36:00,-6.0,0.0,0.0,94.0,92.0,64.0,413.0,0,2022,4,2022,4,664,684,756,748,20,8,2022,2,4,21
2020-02-14,Republic Airline,Republic Airline: YX,YX,20452,3404,TUS,"Tucson, AZ",DEN,"Denver, CO",14:20:00,14:12:00,-8.0,13.0,14:25:00,15:53:00,9.0,1625,16:02:00,-23.0,0.0,0.0,125.0,110.0,88.0,639.0,0,2020,2,2020,2,852,865,962,953,13,9,2020,1,2,14
2019-05-21,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5176,PHF,"Newport News/Williamsburg, VA",CLT,"Charlotte, NC",15:39:00,15:36:00,-3.0,18.0,15:54:00,16:48:00,6.0,1708,16:54:00,-14.0,0.0,0.0,89.0,78.0,54.0,282.0,0,2019,5,2019,5,936,954,1014,1008,18,6,2019,2,5,21
2022-05-03,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2246,JFK,"New York, NY",DFW,"Dallas/Fort Worth, TX",08:20:00,08:14:00,-6.0,12.0,08:26:00,10:46:00,12.0,1129,10:58:00,-31.0,0.0,0.0,249.0,224.0,200.0,1391.0,0,2022,5,2022,5,494,506,658,646,12,12,2022,2,5,3
2020-08-05,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1272,ATL,"Atlanta, GA",ORD,"Chicago, IL",16:11:00,16:13:00,2.0,9.0,16:22:00,16:49:00,7.0,1711,16:56:00,-15.0,0.0,0.0,120.0,103.0,87.0,606.0,0,2020,8,2020,8,973,982,1016,1009,9,7,2020,3,8,5
2020-12-16,Envoy Air,Envoy Air: MQ,MQ,20398,4145,GSO,"Greensboro/High Point, NC",DFW,"Dallas/Fort Worth, TX",16:23:00,16:21:00,-2.0,13.0,16:34:00,18:31:00,12.0,1839,18:43:00,4.0,0.0,0.0,196.0,202.0,177.0,999.0,0,2020,12,2020,12,981,994,1123,1111,13,12,2020,4,12,16
2021-09-24,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5518,TUS,"Tucson, AZ",DEN,"Denver, CO",11:55:00,11:50:00,-5.0,12.0,12:02:00,14:32:00,3.0,1456,14:35:00,-21.0,0.0,0.0,121.0,105.0,90.0,639.0,0,2021,9,2021,9,710,722,875,872,12,3,2021,3,9,24
2023-05-05,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1275,DCA,"Washington, DC",LAX,"Los Angeles, CA",08:50:00,08:55:00,5.0,13.0,09:08:00,11:21:00,9.0,1145,11:30:00,-15.0,0.0,0.0,355.0,335.0,313.0,2311.0,0,2023,5,2023,5,535,548,690,681,13,9,2023,2,5,5
2020-10-10,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,411,SMF,"Sacramento, CA",DEN,"Denver, CO",13:43:00,13:45:00,2.0,11.0,13:56:00,16:48:00,5.0,1705,16:53:00,-12.0,0.0,0.0,142.0,128.0,112.0,909.0,0,2020,10,2020,10,825,836,1013,1008,11,5,2020,4,10,10
2019-04-05,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1446,MSP,"Minneapolis, MN",LAX,"Los Angeles, CA",19:59:00,19:52:00,-7.0,16.0,20:08:00,21:36:00,14.0,2200,21:50:00,-10.0,0.0,0.0,241.0,238.0,208.0,1535.0,0,2019,4,2019,4,1192,1208,1310,1296,16,14,2019,2,4,5
2021-03-04,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,561,PHL,"Philadelphia, PA",CLT,"Charlotte, NC",10:29:00,10:30:00,1.0,11.0,10:41:00,11:57:00,6.0,1220,12:03:00,-17.0,0.0,0.0,111.0,93.0,76.0,449.0,0,2021,3,2021,3,630,641,723,717,11,6,2021,1,3,4
2022-02-17,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,115,HNL,"Honolulu, HI",DFW,"Dallas/Fort Worth, TX",18:57:00,19:06:00,9.0,19.0,19:25:00,05:56:00,4.0,600,06:00:00,0.0,0.0,0.0,423.0,414.0,391.0,3784.0,0,2022,2,2022,2,1146,1165,360,356,19,4,2022,1,2,17
2021-12-26,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1397,SFO,"San Francisco, CA",DEN,"Denver, CO",08:40:00,08:42:00,2.0,15.0,08:57:00,11:43:00,4.0,1210,11:47:00,-23.0,0.0,0.0,150.0,125.0,106.0,967.0,0,2021,12,2021,12,522,537,707,703,15,4,2021,4,12,26
2021-02-09,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4951,CRW,"Charleston/Dunbar, WV",ATL,"Atlanta, GA",07:05:00,07:00:00,-5.0,11.0,07:11:00,08:17:00,9.0,848,08:26:00,-22.0,0.0,0.0,103.0,86.0,66.0,363.0,0,2021,2,2021,2,420,431,506,497,11,9,2021,1,2,9
2021-03-27,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5516,VPS,"Valparaiso, FL",CLT,"Charlotte, NC",14:31:00,17:42:00,191.0,12.0,17:54:00,19:56:00,34.0,1726,20:30:00,184.0,0.0,0.0,115.0,108.0,62.0,460.0,1,2021,3,2021,3,1062,1074,1230,1196,12,34,2021,1,3,27
2019-09-04,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2197,CMH,"Columbus, OH",ATL,"Atlanta, GA",06:00:00,05:48:00,-12.0,9.0,05:57:00,07:01:00,8.0,732,07:09:00,-23.0,0.0,0.0,92.0,81.0,64.0,447.0,0,2019,9,2019,9,348,357,429,421,9,8,2019,3,9,4
2020-11-06,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,799,LAS,"Las Vegas, NV",DEN,"Denver, CO",17:47:00,17:40:00,-7.0,13.0,17:53:00,20:14:00,6.0,2039,20:20:00,-19.0,0.0,0.0,112.0,100.0,81.0,628.0,0,2020,11,2020,11,1060,1073,1220,1214,13,6,2020,4,11,6
2019-11-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,754,MSP,"Minneapolis, MN",ORD,"Chicago, IL",06:21:00,06:17:00,-4.0,16.0,06:33:00,07:24:00,9.0,752,07:33:00,-19.0,0.0,0.0,91.0,76.0,51.0,334.0,0,2019,11,2019,11,377,393,453,444,16,9,2019,4,11,23
2019-10-25,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5684,OKC,"Oklahoma City, OK",DEN,"Denver, CO",06:15:00,06:08:00,-7.0,13.0,06:21:00,06:38:00,9.0,702,06:47:00,-15.0,0.0,0.0,107.0,99.0,77.0,495.0,0,2019,10,2019,10,368,381,407,398,13,9,2019,4,10,25
2019-10-15,JetBlue Airways,JetBlue Airways: B6,B6,20409,1323,JFK,"New York, NY",LAX,"Los Angeles, CA",16:09:00,16:07:00,-2.0,18.0,16:25:00,18:48:00,14.0,1926,19:02:00,-24.0,0.0,0.0,377.0,355.0,323.0,2475.0,0,2019,10,2019,10,967,985,1142,1128,18,14,2019,4,10,15
2022-01-18,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2246,SBA,"Santa Barbara, CA",DEN,"Denver, CO",12:55:00,12:35:00,-20.0,32.0,13:07:00,16:05:00,5.0,1622,16:10:00,-12.0,0.0,0.0,147.0,155.0,118.0,916.0,0,2022,1,2022,1,755,787,970,965,32,5,2022,1,1,18
2021-08-27,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1752,IAH,"Houston, TX",ORD,"Chicago, IL",12:05:00,12:01:00,-4.0,24.0,12:25:00,14:31:00,13.0,1448,14:44:00,-4.0,0.0,0.0,163.0,163.0,126.0,925.0,0,2021,8,2021,8,721,745,884,871,24,13,2021,3,8,27
2019-12-09,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5279,AGS,"Augusta, GA",ATL,"Atlanta, GA",17:11:00,17:04:00,-7.0,16.0,17:20:00,17:53:00,8.0,1824,18:01:00,-23.0,0.0,0.0,73.0,57.0,33.0,143.0,0,2019,12,2019,12,1024,1040,1081,1073,16,8,2019,4,12,9
2021-02-14,Envoy Air,Envoy Air: MQ,MQ,20398,4061,ALO,"Waterloo, IA",ORD,"Chicago, IL",16:15:00,16:05:00,-10.0,4.0,16:09:00,16:58:00,19.0,1726,17:17:00,-9.0,0.0,0.0,71.0,72.0,49.0,234.0,0,2021,2,2021,2,965,969,1037,1018,4,19,2021,1,2,14
2023-03-06,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1210,BOS,"Boston, MA",LAX,"Los Angeles, CA",20:02:00,19:51:00,-11.0,19.0,20:10:00,23:25:00,8.0,2340,23:33:00,-7.0,0.0,0.0,398.0,402.0,375.0,2611.0,0,2023,3,2023,3,1191,1210,1413,1405,19,8,2023,1,3,6
2021-12-09,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1697,FLL,"Fort Lauderdale, FL",ORD,"Chicago, IL",07:00:00,06:50:00,-10.0,15.0,07:05:00,08:47:00,8.0,915,08:55:00,-20.0,0.0,0.0,195.0,185.0,162.0,1182.0,0,2021,12,2021,12,410,425,535,527,15,8,2021,4,12,9
2021-07-24,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2945,PBI,"West Palm Beach/Palm Beach, FL",ATL,"Atlanta, GA",15:14:00,15:31:00,17.0,14.0,15:45:00,17:02:00,6.0,1706,17:08:00,2.0,0.0,0.0,112.0,97.0,77.0,545.0,0,2021,7,2021,7,931,945,1028,1022,14,6,2021,3,7,24
2021-09-30,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5600,CAE,"Columbia, SC",CLT,"Charlotte, NC",11:01:00,12:03:00,62.0,10.0,12:13:00,12:36:00,2.0,1210,12:38:00,28.0,0.0,0.0,69.0,35.0,23.0,88.0,1,2021,9,2021,9,723,733,758,756,10,2,2021,3,9,30
2022-05-27,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1705,TPA,"Tampa, FL",DFW,"Dallas/Fort Worth, TX",13:50:00,14:17:00,27.0,42.0,14:59:00,16:15:00,6.0,1543,16:21:00,38.0,0.0,0.0,173.0,184.0,136.0,929.0,1,2022,5,2022,5,857,899,981,975,42,6,2022,2,5,27
2019-02-23,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,1928,SFO,"San Francisco, CA",LAX,"Los Angeles, CA",14:00:00,13:53:00,-7.0,16.0,14:09:00,15:03:00,13.0,1525,15:16:00,-9.0,0.0,0.0,85.0,83.0,54.0,337.0,0,2019,2,2019,2,833,849,916,903,16,13,2019,1,2,23
2022-12-23,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3415,DAL,"Dallas, TX",DEN,"Denver, CO",19:15:00,21:48:00,153.0,17.0,22:05:00,22:37:00,75.0,2020,23:52:00,212.0,0.0,0.0,125.0,184.0,92.0,651.0,1,2022,12,2022,12,1308,1325,1432,1357,17,75,2022,4,12,23
2020-09-13,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5418,GJT,"Grand Junction, CO",DEN,"Denver, CO",07:30:00,07:21:00,-9.0,14.0,07:35:00,08:16:00,8.0,841,08:24:00,-17.0,0.0,0.0,71.0,63.0,41.0,212.0,0,2020,9,2020,9,441,455,504,496,14,8,2020,3,9,13
2022-09-27,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3320,SFO,"San Francisco, CA",LAX,"Los Angeles, CA",11:00:00,10:58:00,-2.0,25.0,11:23:00,12:20:00,12.0,1235,12:32:00,-3.0,0.0,0.0,95.0,94.0,57.0,337.0,0,2022,9,2022,9,658,683,752,740,25,12,2022,3,9,27
2019-05-12,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3141,CLE,"Cleveland, OH",ORD,"Chicago, IL",05:35:00,05:28:00,-7.0,14.0,05:42:00,05:40:00,6.0,609,05:46:00,-23.0,0.0,0.0,94.0,78.0,58.0,315.0,0,2019,5,2019,5,328,342,346,340,14,6,2019,2,5,12
2021-08-07,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1490,JAX,"Jacksonville, FL",DFW,"Dallas/Fort Worth, TX",11:45:00,12:00:00,15.0,12.0,12:12:00,13:37:00,11.0,1320,13:48:00,28.0,0.0,0.0,155.0,168.0,145.0,918.0,1,2021,8,2021,8,720,732,828,817,12,11,2021,3,8,7
